#{"t_start": 1636776122.7104752, "env_id": "multicomp/SumoHumans-v0"}
r,l,t,r0,r1-1118.923659,78,16.681695,-186.730612,-1118.923659
-995.910123,38,155.132462,70.36964,-995.910123
-1022.247989,47,155.755481,-2.667036,-1022.247989
-955.341693,38,156.265043,60.0576,-955.341693
-1192.415004,77,157.268563,-149.046764,-1192.415004
-1250.787815,87,158.35488,-250.168241,-1250.787815
-1255.316117,70,159.259599,-184.078965,-1255.316117
-1500.573666,105,160.581018,669.590363,-1500.573666
-1142.129382,59,161.346748,-55.219068,-1142.129382
-1114.82528,51,162.364605,-42.648038,-1114.82528
-1104.199751,54,163.070775,18.152457,-1104.199751
-1032.683581,47,163.646435,-20.550087,-1032.683581
-1082.628517,61,164.404124,905.406406,-1082.628517
-1078.68334,55,165.094727,-66.95098,-1078.68334
-1167.574925,56,165.777558,-77.660608,-1167.574925
-937.528798,48,166.371769,4.059132,-937.528798
-1156.660172,67,167.20037,-111.338863,-1156.660172
-1090.225738,56,167.892337,-55.123146,-1090.225738
-944.404487,52,168.511886,3.962543,-944.404487
-1153.934274,63,169.364629,833.913808,-1153.934274
-1135.421113,68,170.205868,869.699658,-1135.421113
-1114.6379,61,170.94594,-45.810853,-1114.6379
-967.900455,42,171.468977,15.631621,-967.900455
-1032.674676,49,172.100252,-5.348282,-1032.674676
-1059.524708,51,172.782053,-2.07476,-1059.524708
-1009.44819,47,173.402744,-25.390421,-1009.44819
-1261.525806,88,174.535364,769.216598,-1261.525806
-1143.5513,65,175.394883,-111.43716,-1143.5513
-1107.466952,55,176.108799,-62.397781,-1107.466952
-1091.054555,55,176.817434,-82.801343,-1091.054555
-1120.449887,66,177.650349,847.458431,-1120.449887
-1017.132573,44,178.186424,16.674031,-1017.132573
-1118.698852,54,178.927888,-8.7418,-1118.698852
-955.210008,38,179.460853,47.79567,-955.210008
-987.068502,42,180.050665,20.5628,-987.068502
-1181.795416,61,180.894925,-91.965783,-1181.795416
-1168.042772,56,181.633222,-45.790432,-1168.042772
-1211.857348,63,182.494062,-105.334337,-1211.857348
-1139.716644,53,183.152625,-30.246188,-1139.716644
-1024.574165,46,183.766318,9.578518,-1024.574165
-1057.131823,52,184.466348,-104.549461,-1057.131823
-1047.810815,49,185.082112,-3.341487,-1047.810815
-1017.598161,42,185.6405,37.257332,-1017.598161
-1104.043215,51,186.270281,-54.459296,-1104.043215
-1048.361003,49,186.915164,-37.216439,-1048.361003
-1033.07843,45,187.452192,6.763764,-1033.07843
